Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,emb_idx,word_length
recital,0,3.86,1.33,0,28,1.0,150,Noun,25521,7
replica,0,3.86,1.27,0,29,1.0,56,Noun,15059,7
ringing,0,3.86,1.35,0,28,1.0,899,Noun,13060,7
signal,0,3.86,1.13,0,29,1.0,1926,Noun,4742,6
terminal,0,3.86,1.3,0,28,1.0,390,Noun,5536,8
translator,0,3.86,1.3,0,29,1.0,115,Noun,11403,10
boating,0,3.85,1.49,0,27,1.0,52,Noun,23639,7
breaker,0,3.85,1.26,0,27,1.0,117,Noun,24733,7
center,0,3.85,1.26,0,27,1.0,2335,Noun,2415,6
class,0,3.85,1.32,0,27,1.0,5985,Noun,2465,5
darkness,0,3.85,1.35,0,27,1.0,892,Noun,4768,8
dose,0,3.85,1.23,0,27,1.0,270,Noun,13004,4
gust,0,3.85,1.03,1,28,0.96,24,Noun,26903,4
guts,0,3.85,1.38,0,26,1.0,1211,Noun,18453,4
image,0,3.85,1.13,0,27,1.0,1154,Noun,3746,5
parking,0,3.85,1.32,0,27,1.0,1379,Noun,5581,7
ripple,0,3.85,1.29,0,26,1.0,77,Noun,24644,6
scowl,0,3.85,1.35,0,27,1.0,26,Noun,19981,5
signage,0,3.85,1.22,2,28,0.93,17,Noun,29404,7
slice,0,3.85,1.2,0,27,1.0,435,Noun,14704,5
spouse,0,3.85,1.32,0,27,1.0,97,Noun,18591,6
stench,0,3.85,1.29,1,28,0.96,113,Noun,21555,6
ingredient,0,3.84,1.37,0,25,1.0,133,Noun,21774,10
rotor,0,3.84,1.34,2,27,0.93,24,Noun,18929,5
shale,0,3.84,1.52,2,27,0.93,9,Noun,18488,5
south,0,3.84,1.27,0,31,1.0,3288,Noun,2148,5
winter,0,3.84,1.28,0,25,1.0,1337,Noun,3467,6
boss,0,3.83,1.42,0,30,1.0,6339,Noun,5795,4
cascade,0,3.83,1.28,1,30,0.97,32,Noun,16690,7
circuit,0,3.83,1.29,0,30,1.0,340,Noun,4984,7
diabetes,0,3.83,1.34,0,29,1.0,166,Noun,14671,8
glare,0,3.83,1.42,1,30,0.97,82,Noun,10982,5
guest,0,3.83,1.47,0,29,1.0,2037,Noun,4113,5
lullaby,0,3.83,1.1,1,30,0.97,88,Noun,29149,7
northeast,0,3.83,1.34,0,29,1.0,164,Noun,4794,9
password,0,3.83,1.39,0,29,1.0,407,Noun,20786,8
peer,0,3.83,1.39,0,29,1.0,78,Noun,8152,4
quiver,0,3.83,1.31,0,24,1.0,23,Noun,29049,6
racer,0,3.83,1.27,0,23,1.0,134,Noun,14878,5
texture,0,3.83,1.15,0,30,1.0,84,Noun,14902,7
tops,0,3.83,1.34,0,29,1.0,375,Noun,13284,4
weather,0,3.83,1.34,0,29,1.0,1746,Noun,4633,7
weekend,0,3.83,1.26,0,30,1.0,3118,Noun,5353,7
angel,0,3.82,1.49,0,28,1.0,3992,Noun,4850,5
champion,0,3.82,1.42,0,28,1.0,1067,Noun,3410,8
chuckle,0,3.82,1.25,0,28,1.0,81,Noun,15375,7
customer,0,3.82,1.12,0,28,1.0,775,Noun,8013,8
destination,0,3.82,1.42,0,28,1.0,300,Noun,7688,11
gospel,0,3.82,1.19,0,28,1.0,160,Noun,8036,6
inventor,0,3.82,1.19,0,28,1.0,117,Noun,12235,8
java,0,3.82,1.28,1,29,0.97,78,Noun,9262,4
masonry,0,3.82,1.28,0,28,1.0,5,Noun,18103,7
sides,0,3.82,1.25,0,28,1.0,827,Noun,3903,5
borough,0,3.81,1.14,0,27,1.0,60,Noun,5538,7
candidate,0,3.81,1.36,0,27,1.0,434,Noun,4018,9
catering,0,3.81,1.21,0,27,1.0,138,Noun,18640,8
employer,0,3.81,1.42,0,27,1.0,274,Noun,11194,8
fleet,0,3.81,1.24,0,27,1.0,540,Noun,4170,5
opener,0,3.81,1.3,0,27,1.0,173,Noun,16181,6
parish,0,3.81,1.2,1,27,0.96,154,Noun,3583,6
roar,0,3.81,1.0,0,27,1.0,205,Noun,11950,4
senate,0,3.81,1.39,0,26,1.0,331,Noun,4001,6
sparkle,0,3.81,1.01,0,31,1.0,85,Noun,26831,7
stride,0,3.81,1.14,0,31,1.0,107,Noun,18045,6
batch,0,3.8,1.19,0,30,1.0,212,Noun,14108,5
cache,0,3.8,1.32,0,30,1.0,31,Noun,17053,5
gloss,0,3.8,1.19,0,30,1.0,74,Noun,27068,5
motion,0,3.8,1.24,0,30,1.0,967,Noun,4367,6
passage,0,3.8,1.19,0,25,1.0,390,Noun,6019,7
southeast,0,3.8,1.42,0,30,1.0,167,Noun,4643,9
tyrant,0,3.8,1.37,0,30,1.0,98,Noun,26508,6
assembly,0,3.79,1.15,0,29,1.0,245,Noun,3320,8
colleague,0,3.79,1.32,0,29,1.0,346,Noun,11729,9
crash,0,3.79,1.32,0,29,1.0,1461,Noun,5823,5
crook,0,3.79,1.26,0,28,1.0,289,Noun,19302,5
duel,0,3.79,1.08,0,29,1.0,120,Noun,14216,4
elevation,0,3.79,1.2,0,28,1.0,47,Noun,6678,9
graduation,0,3.79,1.15,0,29,1.0,500,Noun,7665,10
groove,0,3.79,1.42,0,28,1.0,212,Noun,14100,6
heat,0,3.79,1.08,0,29,1.0,2044,Noun,3684,4
lecture,0,3.79,1.17,0,28,1.0,534,Noun,8835,7
lineup,0,3.79,1.15,1,30,0.97,144,Noun,10515,6
mixture,0,3.79,1.15,0,29,1.0,126,Noun,8150,7
nightfall,0,3.79,1.4,0,29,1.0,118,Noun,28018,9
opening,0,3.79,1.29,0,29,1.0,1960,Noun,3098,7
sample,0,3.79,1.26,0,29,1.0,744,Noun,7099,6
sports,0,3.79,1.21,0,29,1.0,1407,Noun,2998,6
sucker,0,3.79,1.52,0,29,1.0,834,Noun,26476,6
team,0,3.79,1.34,0,28,1.0,7528,Noun,2136,4
underside,0,3.79,1.4,0,29,1.0,12,Noun,17313,9
villain,0,3.79,1.1,0,28,1.0,212,Noun,12700,7
wage,0,3.79,1.15,1,30,0.97,159,Noun,11897,4
wilderness,0,3.79,1.29,0,29,1.0,201,Noun,9917,10
apparatus,0,3.78,1.2,0,23,1.0,77,Noun,14709,9
cleaner,0,3.78,1.15,0,27,1.0,353,Noun,20133,7
club,0,3.78,1.45,0,27,1.0,5038,Noun,2252,4
cruiser,0,3.78,1.55,0,27,1.0,162,Noun,10844,7
designer,0,3.78,1.28,0,27,1.0,267,Noun,5859,8
documentary,0,3.78,1.5,0,27,1.0,298,Noun,4516,11
duet,0,3.78,1.15,0,27,1.0,66,Noun,11979,4
owner,0,3.78,1.15,0,27,1.0,1185,Noun,3954,5
particle,0,3.78,1.42,0,27,1.0,91,Noun,10811,8
portion,0,3.78,1.34,0,27,1.0,221,Noun,4664,7
provider,0,3.78,1.5,0,27,1.0,74,Noun,10802,8
residue,0,3.78,1.19,0,27,1.0,140,Noun,21755,7
advertisement,0,3.77,1.45,0,26,1.0,61,Noun,15147,13
colony,0,3.77,1.11,0,26,1.0,302,Noun,5701,6
decor,0,3.77,1.17,0,30,1.0,52,Noun,25545,5
transplant,0,3.77,1.36,0,31,1.0,260,Noun,22291,10
unit,0,3.77,1.31,0,31,1.0,1845,Noun,3131,4
vegetarian,0,3.77,1.24,1,27,0.96,202,Noun,23566,10
dealer,0,3.76,1.2,0,25,1.0,831,Noun,11033,6
kingdom,0,3.76,1.3,0,29,1.0,787,Noun,2983,7
nursing,0,3.76,1.15,0,29,1.0,323,Noun,8329,7
stranger,0,3.76,1.39,0,25,1.0,1377,Noun,7985,8
woodland,0,3.76,1.67,0,25,1.0,57,Noun,11051,8
arts,0,3.75,1.35,1,29,0.97,470,Noun,2840,4
companion,0,3.75,1.29,0,28,1.0,323,Noun,7452,9
demonstration,0,3.75,1.17,0,28,1.0,366,Noun,10467,13
dining,0,3.75,1.11,1,29,0.97,598,Noun,7759,6
eater,0,3.75,1.17,1,29,0.97,80,Noun,28496,5
judge,0,3.75,1.4,0,28,1.0,4063,Noun,3648,5
ride,0,3.75,1.35,0,28,1.0,6904,Noun,4536,4
strip,0,3.75,1.29,0,28,1.0,800,Noun,6167,5
taps,0,3.75,1.17,0,28,1.0,130,Noun,25316,4
tunic,0,3.75,1.62,2,26,0.92,28,Noun,23002,5
architect,0,3.74,1.1,0,27,1.0,334,Noun,4944,9
classes,0,3.74,1.16,0,27,1.0,812,Noun,4280,7
drought,0,3.74,1.26,1,28,0.96,70,Noun,14734,7
environment,0,3.74,1.46,0,27,1.0,652,Noun,4044,11
foundation,0,3.74,1.16,0,27,1.0,740,Noun,3192,10
holder,0,3.74,1.2,1,28,0.96,82,Noun,9111,6
scope,0,3.74,1.43,0,27,1.0,286,Noun,9531,5
adventurer,0,3.73,1.28,1,27,0.96,37,Noun,29506,10
buff,0,3.73,1.48,1,27,0.96,127,Noun,23176,4
death,0,3.73,1.48,0,30,1.0,11051,Noun,2331,5
obstruction,0,3.73,1.34,0,26,1.0,122,Noun,27208,11
rumble,0,3.73,1.23,0,30,1.0,139,Noun,15658,6
striker,0,3.73,1.43,3,29,0.9,108,Noun,11854,7
area,0,3.72,1.28,0,29,1.0,3821,Noun,2181,4
bitch,0,3.72,1.49,0,32,1.0,8609,Noun,7743,5
construction,0,3.72,1.44,0,29,1.0,706,Noun,2810,12
flow,0,3.72,1.28,0,29,1.0,701,Noun,4834,4
inferno,0,3.72,1.19,0,29,1.0,47,Noun,21848,7
loan,0,3.72,1.36,0,29,1.0,1013,Noun,5414,4
monster,0,3.72,1.31,0,29,1.0,1982,Noun,6071,7
partition,0,3.72,1.24,1,26,0.96,25,Noun,13571,9
patron,0,3.72,1.43,1,26,0.96,158,Noun,9161,6
prom,0,3.72,1.53,0,29,1.0,906,Noun,20877,4
asthma,0,3.71,1.44,0,28,1.0,197,Noun,26180,6
attack,0,3.71,1.18,0,28,1.0,3853,Noun,2886,6
flick,0,3.71,1.33,0,28,1.0,257,Noun,17312,5
geek,0,3.71,1.49,0,24,1.0,353,Noun,29294,4
installation,0,3.71,1.3,0,28,1.0,72,Noun,8272,12
melody,0,3.71,1.33,0,28,1.0,337,Noun,8531,6
moors,0,3.71,1.49,4,28,0.86,57,Noun,24812,5
temperature,0,3.71,1.41,0,28,1.0,702,Noun,4860,11
trip,0,3.71,1.3,0,28,1.0,4202,Noun,4440,4
afternoon,0,3.7,1.49,0,27,1.0,4666,Noun,5027,9
clutch,0,3.7,1.35,0,27,1.0,127,Noun,15357,6
cousin,0,3.7,1.49,1,28,0.96,2491,Noun,5542,6
cuisine,0,3.7,1.3,0,27,1.0,99,Noun,12846,7
detector,0,3.7,1.38,1,28,0.96,166,Noun,19034,8
ensemble,0,3.7,1.35,0,27,1.0,57,Noun,7241,8
guide,0,3.7,1.35,0,27,1.0,910,Noun,5009,5
horde,0,3.7,1.21,1,31,0.97,58,Noun,21038,5
jingle,0,3.7,1.34,0,30,1.0,258,Noun,29262,6
mentor,0,3.7,1.18,0,30,1.0,178,Noun,10779,6
solvent,0,3.7,1.35,1,28,0.96,28,Noun,23735,7
study,0,3.7,1.44,0,27,1.0,2501,Noun,2817,5
coma,0,3.69,1.44,0,29,1.0,626,Noun,16571,4
delivery,0,3.69,1.12,0,26,1.0,1017,Noun,6959,8
middle,0,3.69,1.37,0,29,1.0,4549,Noun,2690,6
prototype,0,3.69,1.34,0,29,1.0,169,Noun,8773,9
slick,0,3.69,1.17,0,29,1.0,350,Noun,13554,5
teens,0,3.69,1.26,0,32,1.0,99,Noun,13496,5
fest,0,3.68,1.11,4,29,0.86,69,Noun,17037,4
memorial,0,3.68,1.28,0,28,1.0,360,Noun,3986,8
occupation,0,3.68,1.16,0,28,1.0,210,Noun,6139,10
recording,0,3.68,1.16,0,28,1.0,748,Noun,3405,9
shifter,0,3.68,1.36,1,29,0.97,15,Noun,18189,7
side,0,3.68,1.33,0,28,1.0,10247,Noun,2217,4
aroma,0,3.67,1.56,0,30,1.0,69,Noun,23958,5
babe,0,3.67,1.47,0,27,1.0,1814,Noun,11561,4
baritone,0,3.67,1.52,0,27,1.0,21,Noun,14458,8
combat,0,3.67,1.27,0,30,1.0,706,Noun,4337,6
crap,0,3.67,1.3,1,28,0.96,3151,Noun,10231,4
fellow,0,3.67,1.33,0,27,1.0,2987,Noun,3507,6
flash,0,3.67,1.44,0,27,1.0,783,Noun,5956,5
hazard,0,3.67,1.07,0,27,1.0,197,Noun,15559,6
interpreter,0,3.67,1.54,0,27,1.0,91,Noun,19555,11
mechanism,0,3.67,1.07,0,27,1.0,190,Noun,7337,9
streak,0,3.67,1.09,0,30,1.0,295,Noun,9039,6
tier,0,3.67,1.49,0,30,1.0,54,Noun,7563,4
audition,0,3.66,1.14,1,30,0.97,705,Noun,14597,8
boom,0,3.66,1.17,0,29,1.0,1112,Noun,8797,4
chat,0,3.66,1.34,0,29,1.0,830,Noun,11834,4
citation,0,3.66,1.14,0,29,1.0,81,Noun,11091,8
demo,0,3.66,1.32,0,29,1.0,168,Noun,9703,4
founder,0,3.66,1.34,0,29,1.0,108,Noun,3910,7
galaxy,0,3.66,1.45,0,29,1.0,339,Noun,9088,6
keystone,0,3.66,1.26,0,29,1.0,18,Noun,22271,8
object,0,3.66,1.54,0,29,1.0,1314,Noun,4874,6
oxygen,0,3.66,1.72,0,29,1.0,708,Noun,7722,6
protector,0,3.66,1.29,0,29,1.0,149,Noun,16167,9
protein,0,3.66,1.45,0,29,1.0,230,Noun,5250,7
receiver,0,3.66,1.34,0,29,1.0,151,Noun,8393,8
sessions,0,3.66,1.26,0,29,1.0,235,Noun,6521,8
trace,0,3.66,1.2,0,29,1.0,989,Noun,7637,5
athletics,0,3.65,1.32,0,26,1.0,32,Noun,6482,9
contents,0,3.65,1.3,0,23,1.0,219,Noun,8417,8
equation,0,3.65,1.5,1,27,0.96,178,Noun,8522,8
evidence,0,3.65,1.29,0,26,1.0,4335,Noun,3350,8
glow,0,3.65,1.31,0,31,1.0,293,Noun,8652,4
invitation,0,3.65,1.32,0,26,1.0,759,Noun,8468,10
monitor,0,3.65,1.35,0,26,1.0,669,Noun,8080,7
mornings,0,3.65,1.32,0,26,1.0,168,Noun,16956,8
pains,0,3.65,1.41,0,26,1.0,269,Noun,20398,5
robotics,0,3.65,1.5,0,26,1.0,29,Noun,21331,8
squad,0,3.65,1.16,0,26,1.0,1096,Noun,4686,5
chemistry,0,3.64,1.39,0,28,1.0,442,Noun,6370,9
cycle,0,3.64,1.58,0,25,1.0,300,Noun,5402,5
echo,0,3.64,1.35,0,25,1.0,350,Noun,9052,4
internet,0,3.64,1.42,0,28,1.0,334,Noun,4274,8
periods,0,3.64,1.42,0,28,1.0,101,Noun,6993,7
population,0,3.64,1.28,0,28,1.0,464,Noun,2313,10
predator,0,3.64,1.42,0,28,1.0,134,Noun,15267,8
quake,0,3.64,1.38,0,25,1.0,82,Noun,27785,5
rubbish,0,3.64,1.47,0,28,1.0,285,Noun,29132,7
sanctuary,0,3.64,1.16,0,28,1.0,220,Noun,8493,9
summer,0,3.64,1.28,0,28,1.0,4012,Noun,2621,6
sumo,0,3.64,1.29,1,26,0.96,42,Noun,28193,4
width,0,3.64,1.45,0,28,1.0,35,Noun,9381,5
bases,0,3.63,1.45,2,29,0.93,182,Noun,7888,5
brawl,0,3.63,1.24,0,27,1.0,108,Noun,23244,5
disco,0,3.63,1.4,0,30,1.0,294,Noun,12532,5
element,0,3.63,1.35,0,30,1.0,338,Noun,5783,7
grasp,0,3.63,1.33,0,30,1.0,233,Noun,10616,5
host,0,3.63,1.45,0,30,1.0,766,Noun,3677,4
idol,0,3.63,1.42,0,27,1.0,141,Noun,10282,4
load,0,3.63,1.1,0,30,1.0,1490,Noun,7170,4
mile,0,3.63,1.42,0,27,1.0,1071,Noun,3542,4
movement,0,3.63,1.24,0,27,1.0,757,Noun,2929,8
portal,0,3.63,1.52,0,27,1.0,222,Noun,9445,6
price,0,3.63,1.55,0,27,1.0,2722,Noun,3976,5
spelling,0,3.63,1.33,0,27,1.0,256,Noun,11379,8
anime,0,3.62,1.42,1,30,0.97,6,Noun,8750,5
brat,0,3.62,1.44,0,26,1.0,317,Noun,28557,4
breeze,0,3.62,1.24,0,29,1.0,410,Noun,9478,6
checkpoint,0,3.62,1.32,0,29,1.0,95,Noun,26520,10
entry,0,3.62,1.52,0,29,1.0,620,Noun,4443,5
greeting,0,3.62,1.45,0,29,1.0,164,Noun,14806,8
nation,0,3.62,1.32,0,29,1.0,1045,Noun,3842,6
peek,0,3.62,1.21,0,24,1.0,272,Noun,19043,4
probe,0,3.62,1.32,0,29,1.0,225,Noun,15113,5
project,0,3.62,1.42,0,26,1.0,1907,Noun,2622,7
showcasing,0,3.62,1.12,1,30,0.97,4,Noun,27696,10
sizes,0,3.62,1.08,0,29,1.0,154,Noun,10826,5
speed,0,3.62,1.29,0,29,1.0,2104,Noun,3177,5
unicorn,0,3.62,1.66,0,29,1.0,126,Noun,21830,7
agent,0,3.61,1.34,0,28,1.0,5235,Noun,4005,5
collision,0,3.61,1.47,0,28,1.0,137,Noun,12365,9
hollow,0,3.61,1.34,0,28,1.0,621,Noun,8892,6
lyric,0,3.61,1.4,0,28,1.0,56,Noun,13677,5
miles,0,3.61,1.37,0,28,1.0,4500,Noun,2661,5
murder,0,3.61,1.55,0,28,1.0,5717,Noun,4028,6
outline,0,3.61,1.33,0,31,1.0,104,Noun,12685,7
planner,0,3.61,1.47,0,28,1.0,83,Noun,24555,7
prey,0,3.61,1.42,0,28,1.0,281,Noun,8336,4
rape,0,3.61,1.29,0,28,1.0,816,Noun,9040,4
transit,0,3.61,1.42,0,28,1.0,162,Noun,6671,7
vibration,0,3.61,1.66,0,28,1.0,80,Noun,17880,9
guru,0,3.6,0.97,0,30,1.0,78,Noun,11972,4
rowing,0,3.6,1.47,0,25,1.0,65,Noun,12037,6
sanitation,0,3.6,1.43,0,30,1.0,60,Noun,18723,10
tasting,0,3.6,1.0,0,25,1.0,94,Noun,18767,7
aide,0,3.59,1.21,0,29,1.0,103,Noun,14895,4
anatomy,0,3.59,1.34,0,27,1.0,163,Noun,13336,7
angles,0,3.59,1.34,0,27,1.0,164,Noun,12113,6
coloring,0,3.59,1.19,0,27,1.0,92,Noun,22276,8
elder,0,3.59,1.21,0,29,1.0,359,Noun,6422,5
expenses,0,3.59,1.31,0,27,1.0,393,Noun,11727,8
flicker,0,3.59,1.12,1,30,0.97,35,Noun,17909,7
interior,0,3.59,1.35,0,29,1.0,267,Noun,4592,8
investment,0,3.59,1.6,0,27,1.0,497,Noun,5211,10
mechanics,0,3.59,1.39,0,27,1.0,123,Noun,9760,9
race,0,3.59,1.12,0,29,1.0,3157,Noun,2679,4
rear,0,3.59,1.35,0,29,1.0,634,Noun,4373,4
shipping,0,3.59,1.05,0,27,1.0,322,Noun,7829,8
torture,0,3.59,1.28,0,27,1.0,812,Noun,8639,7
traction,0,3.59,1.35,1,30,0.97,96,Noun,16493,8
trickle,0,3.59,1.42,0,27,1.0,16,Noun,26027,7
victim,0,3.59,1.38,0,29,1.0,2434,Noun,6778,6
volley,0,3.59,1.15,1,28,0.96,24,Noun,28073,6
ward,0,3.59,1.37,0,27,1.0,727,Noun,4829,4
bearer,0,3.58,1.28,3,27,0.89,92,Noun,20905,6
facility,0,3.58,1.53,0,26,1.0,723,Noun,4322,8
hemisphere,0,3.58,1.39,0,31,1.0,76,Noun,14130,10
organizer,0,3.58,1.39,0,26,1.0,22,Noun,19012,9
ceremony,0,3.57,0.96,0,28,1.0,807,Noun,5103,8
compartment,0,3.57,1.4,0,28,1.0,304,Noun,15273,11
consumer,0,3.57,1.45,0,30,1.0,106,Noun,7325,8
folk,0,3.57,1.53,0,28,1.0,365,Noun,5154,4
footing,0,3.57,1.14,0,30,1.0,52,Noun,22849,7
gentleman,0,3.57,1.32,0,28,1.0,2135,Noun,10170,9
media,0,3.57,1.19,0,30,1.0,1137,Noun,2865,5
seller,0,3.57,1.53,1,29,0.97,112,Noun,14939,6
sentence,0,3.57,1.32,0,28,1.0,1047,Noun,6251,8
wireless,0,3.57,1.62,0,28,1.0,135,Noun,9949,8
grunt,0,3.56,1.56,0,25,1.0,113,Noun,20696,5
knockout,0,3.56,1.42,0,27,1.0,170,Noun,11369,8
personnel,0,3.56,1.4,0,27,1.0,835,Noun,5073,9
word,0,3.56,1.63,0,27,1.0,12013,Noun,2773,4
banking,0,3.55,1.24,0,29,1.0,152,Noun,8169,7
critic,0,3.55,1.55,0,29,1.0,192,Noun,6232,6
flavor,0,3.55,1.24,0,29,1.0,255,Noun,14894,6
recoil,0,3.55,1.33,0,29,1.0,22,Noun,27429,6
shrink,0,3.55,1.35,0,29,1.0,577,Noun,22802,6
billing,0,3.54,1.29,0,28,1.0,101,Noun,25640,7
blackness,0,3.54,1.56,0,26,1.0,45,Noun,19573,9
convoy,0,3.54,1.4,0,28,1.0,181,Noun,9549,6
firm,0,3.54,1.37,1,29,0.97,1799,Noun,3813,4
gambling,0,3.54,1.45,0,26,1.0,846,Noun,12219,8
matter,0,3.54,1.45,0,28,1.0,18900,Noun,3043,6
pictorial,0,3.54,1.29,2,30,0.93,10,Noun,28304,9
pounding,0,3.54,1.45,0,28,1.0,310,Noun,9836,8
space,0,3.54,1.48,0,28,1.0,3369,Noun,2686,5
toll,0,3.54,1.33,0,26,1.0,171,Noun,9565,4
venue,0,3.54,1.48,0,28,1.0,73,Noun,6891,5
contraction,0,3.53,1.5,0,30,1.0,55,Noun,21963,11
decoration,0,3.53,1.43,0,30,1.0,94,Noun,11446,10
partner,0,3.53,1.14,0,30,1.0,3836,Noun,4256,7
bluegrass,0,3.52,1.6,0,29,1.0,37,Noun,21286,9
broadcasting,0,3.52,1.28,0,27,1.0,163,Noun,5062,12
community,0,3.52,1.37,0,27,1.0,1486,Noun,2451,9
contest,0,3.52,1.24,0,29,1.0,958,Noun,5049,7
coordinator,0,3.52,1.33,0,29,1.0,81,Noun,10669,11
exhibition,0,3.52,1.27,0,29,1.0,207,Noun,4538,10
folks,0,3.52,1.4,0,27,1.0,3878,Noun,12455,5
heavyweight,0,3.52,1.33,0,25,1.0,178,Noun,8366,11
individual,0,3.52,1.38,1,30,0.97,596,Noun,3265,10
layer,0,3.52,1.4,0,29,1.0,189,Noun,6741,5
lease,0,3.52,1.5,0,29,1.0,320,Noun,10084,5
links,0,3.52,1.29,0,25,1.0,141,Noun,6971,5
manufacturing,0,3.52,0.99,0,29,1.0,86,Noun,5814,13
noise,0,3.52,1.4,0,27,1.0,1779,Noun,5005,5
odor,0,3.52,1.16,0,27,1.0,119,Noun,19255,4
opponent,0,3.52,1.55,0,27,1.0,240,Noun,7116,8
penetration,0,3.52,1.31,1,28,0.96,72,Noun,20015,11
percussion,0,3.52,1.4,0,29,1.0,29,Noun,6333,10
state,0,3.52,1.45,0,27,1.0,5500,Noun,2110,5
angle,0,3.5,1.43,0,30,1.0,761,Noun,6466,5
arthritis,0,3.5,1.35,0,28,1.0,99,Noun,27641,9
audio,0,3.5,1.35,0,28,1.0,284,Noun,5746,5
bunch,0,3.5,1.36,0,30,1.0,3003,Noun,9129,5
climate,0,3.5,1.48,0,28,1.0,180,Noun,4785,7
exhibit,0,3.5,1.29,0,24,1.0,388,Noun,8327,7
gaming,0,3.5,1.24,0,26,1.0,131,Noun,10355,6
name,0,3.5,1.29,1,25,0.96,32735,Noun,2171,4
pain,0,3.5,1.58,0,28,1.0,4995,Noun,3255,4
piazza,0,3.5,1.5,4,28,0.86,25,Noun,22463,6
poetry,0,3.5,1.37,0,28,1.0,682,Noun,4623,6
setup,0,3.5,1.43,0,28,1.0,440,Noun,16437,5
transport,0,3.5,1.23,0,28,1.0,571,Noun,3665,9
tune,0,3.5,1.26,0,28,1.0,796,Noun,8694,4
voltage,0,3.5,1.36,0,26,1.0,85,Noun,10004,7
buddy,0,3.48,1.55,0,29,1.0,5247,Noun,8937,5
chase,0,3.48,1.21,0,29,1.0,1673,Noun,5252,5
craft,0,3.48,1.35,0,29,1.0,289,Noun,7477,5
establishment,0,3.48,1.34,0,27,1.0,210,Noun,5069,13
glance,0,3.48,1.45,0,29,1.0,175,Noun,6054,6
handful,0,3.48,1.37,0,27,1.0,291,Noun,9210,7
invention,0,3.48,1.43,0,29,1.0,310,Noun,11028,9
modeling,0,3.48,1.18,0,29,1.0,185,Noun,11643,8
obstacle,0,3.48,1.31,0,27,1.0,132,Noun,18355,8
place,0,3.48,1.57,0,29,1.0,30736,Noun,2173,5
puff,0,3.48,1.34,0,27,1.0,227,Noun,23893,4
rave,0,3.48,1.33,1,30,0.97,129,Noun,23289,4
relay,0,3.48,1.34,0,31,1.0,152,Noun,8846,5
scan,0,3.48,1.35,0,29,1.0,480,Noun,13594,4
schedule,0,3.48,1.22,0,27,1.0,1518,Noun,6134,8
seminar,0,3.48,1.33,0,29,1.0,217,Noun,18014,7
sport,0,3.48,1.5,0,27,1.0,1015,Noun,4368,5
threshold,0,3.48,1.4,0,29,1.0,141,Noun,11207,9
ventilation,0,3.48,1.22,0,27,1.0,110,Noun,19536,11
week,0,3.48,1.4,0,29,1.0,12164,Noun,2733,4
celebration,0,3.47,1.22,0,30,1.0,504,Noun,7401,11
polka,0,3.47,1.61,0,30,1.0,124,Noun,29499,5
replacement,0,3.47,1.2,0,30,1.0,317,Noun,6110,11
storage,0,3.47,1.2,0,30,1.0,452,Noun,5527,7
birthplace,0,3.46,1.07,0,28,1.0,41,Noun,14508,10
broadcast,0,3.46,1.43,0,28,1.0,457,Noun,3743,9
clan,0,3.46,1.6,1,29,0.97,209,Noun,6338,4
disability,0,3.46,1.4,1,29,0.97,101,Noun,11980,10
draught,0,3.46,1.28,3,27,0.89,24,Noun,25349,7
farming,0,3.46,1.45,0,26,1.0,82,Noun,7876,7
grimace,0,3.46,1.37,0,28,1.0,17,Noun,25898,7
icon,0,3.46,1.4,0,28,1.0,88,Noun,12696,4
league,0,3.46,1.32,1,29,0.97,950,Noun,2223,6
listener,0,3.46,1.21,0,26,1.0,72,Noun,19373,8
milling,0,3.46,1.3,4,30,0.87,15,Noun,22491,7
multiplication,0,3.46,1.57,0,28,1.0,14,Noun,24856,14
optic,0,3.46,1.26,0,28,1.0,52,Noun,22816,5
perimeter,0,3.46,1.36,2,28,0.93,461,Noun,13443,9
tract,0,3.46,1.41,1,25,0.96,73,Noun,12859,5
disease,0,3.45,1.33,0,29,1.0,1335,Noun,4295,7
excerpt,0,3.45,1.53,0,29,1.0,5,Noun,28142,7
homeland,0,3.45,1.48,0,29,1.0,244,Noun,10759,8
spectacle,0,3.45,1.5,0,29,1.0,131,Noun,21177,9
turnover,0,3.45,1.41,0,31,1.0,30,Noun,20991,8
aids,0,3.44,1.34,0,27,1.0,54,Noun,8387,4
boarding,0,3.44,1.34,0,27,1.0,564,Noun,9405,8
correspondent,0,3.44,1.31,1,28,0.96,110,Noun,11370,13
evacuation,0,3.44,1.5,0,27,1.0,169,Noun,13982,10
gradient,0,3.44,1.53,2,27,0.93,9,Noun,17978,8
morning,0,3.44,1.5,0,27,1.0,22389,Noun,2851,7
operation,0,3.44,1.28,0,27,1.0,2241,Noun,3169,9
shopping,0,3.44,1.37,0,27,1.0,1530,Noun,6023,8
substance,0,3.44,1.42,0,27,1.0,364,Noun,9415,9
west,0,3.44,1.76,0,27,1.0,3088,Noun,2225,4
ache,0,3.43,1.45,0,28,1.0,127,Noun,12336,4
aquatics,0,3.43,1.24,2,25,0.92,3,Noun,26649,8
brightness,0,3.43,1.45,0,28,1.0,30,Noun,18295,10
carbonate,0,3.43,1.33,0,30,1.0,10,Noun,26427,9
corps,0,3.43,1.37,1,29,0.97,555,Noun,3650,5
fashion,0,3.43,1.26,0,28,1.0,957,Noun,4827,7
