Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,emb_idx
rubbed,0,3.72,1.46,0,29,1.0,138,Verb,7503
shook,0,3.72,1.28,0,25,1.0,303,Verb,3184
stink,0,3.72,1.39,0,29,1.0,673,Verb,27136
straighten,0,3.72,1.28,0,29,1.0,571,Verb,28568
sweep,0,3.72,1.17,0,25,1.0,485,Verb,11740
talking,0,3.72,1.28,0,29,1.0,25385,Verb,3331
tore,0,3.72,1.46,2,31,0.94,423,Verb,9538
break,0,3.71,1.21,0,28,1.0,11275,Verb,3338
build,0,3.71,1.46,0,28,1.0,2452,Verb,3857
cleaning,0,3.71,1.33,0,28,1.0,1157,Verb,9344
crushing,0,3.71,1.3,1,29,0.97,139,Verb,14527
dragging,0,3.71,1.4,0,24,1.0,335,Verb,11920
drove,0,3.71,1.24,0,28,1.0,1472,Verb,5225
mounted,0,3.71,1.12,0,24,1.0,132,Verb,5614
reading,0,3.71,1.37,0,31,1.0,3133,Verb,3752
resting,0,3.71,1.27,0,28,1.0,357,Verb,8345
soaring,0,3.71,1.21,0,28,1.0,53,Verb,23990
stripped,0,3.71,1.12,1,29,0.97,183,Verb,10040
stumbling,0,3.71,1.3,0,24,1.0,57,Verb,19730
yanking,0,3.71,1.44,0,28,1.0,40,Verb,25716
blend,0,3.7,1.39,0,30,1.0,218,Verb,12586
hang,0,3.7,1.17,1,28,0.96,7535,Verb,6865
laced,0,3.7,1.27,0,27,1.0,56,Verb,17958
launch,0,3.7,1.3,0,27,1.0,1018,Verb,4888
left,0,3.7,1.46,0,27,1.0,24707,Verb,2187
reach,0,3.7,1.41,0,27,1.0,2903,Verb,3362
smell,0,3.7,1.44,0,27,1.0,4240,Verb,5437
sound,0,3.7,1.44,0,30,1.0,7313,Verb,2614
speak,0,3.7,1.49,0,27,1.0,9546,Verb,3713
writing,0,3.7,1.49,0,27,1.0,2852,Verb,3015
surrounded,0,3.69,1.17,0,29,1.0,677,Verb,5129
tackled,0,3.69,1.23,0,29,1.0,38,Verb,26176
throwing,0,3.69,1.56,0,29,1.0,1488,Verb,6886
waved,0,3.69,1.54,0,29,1.0,105,Verb,7147
hold,0,3.68,1.44,0,28,1.0,22273,Verb,2907
slit,0,3.68,1.46,0,25,1.0,194,Verb,18036
spread,0,3.68,1.44,0,28,1.0,1596,Verb,3659
stop,0,3.68,1.28,0,25,1.0,36071,Verb,2644
timed,0,3.68,1.42,0,28,1.0,82,Verb,22313
worn,0,3.68,1.12,0,28,1.0,514,Verb,6247
assemble,0,3.67,1.36,0,27,1.0,163,Verb,21365
bowing,0,3.67,1.27,0,24,1.0,64,Verb,26690
carrying,0,3.67,1.0,0,27,1.0,1451,Verb,4755
collapse,0,3.67,1.32,0,30,1.0,283,Verb,7859
crowned,0,3.67,1.36,0,27,1.0,88,Verb,10249
curled,0,3.67,1.41,0,27,1.0,47,Verb,8188
dropping,0,3.67,1.27,0,24,1.0,826,Verb,7510
flee,0,3.67,1.47,0,27,1.0,233,Verb,10574
lit,0,3.67,1.39,0,27,1.0,496,Verb,5507
snapped,0,3.67,1.37,0,30,1.0,251,Verb,5941
sprang,0,3.67,1.36,1,28,0.96,39,Verb,15627
travel,0,3.67,1.01,0,24,1.0,1702,Verb,3604
hear,0,3.66,1.49,0,29,1.0,28323,Verb,2963
illuminated,0,3.66,0.9,0,29,1.0,18,Verb,14640
melted,0,3.66,1.2,0,29,1.0,201,Verb,12501
rattling,0,3.66,1.14,1,30,0.97,144,Verb,26347
slipped,0,3.66,1.4,0,29,1.0,848,Verb,5707
smoked,0,3.65,1.23,0,26,1.0,357,Verb,20482
blazing,0,3.64,1.35,0,25,1.0,93,Verb,17162
falling,0,3.64,1.35,0,25,1.0,1837,Verb,4634
firing,0,3.64,1.18,1,23,0.96,937,Verb,7493
paying,0,3.64,1.39,0,28,1.0,2207,Verb,7079
rolled,0,3.64,1.16,0,28,1.0,432,Verb,4565
screwing,0,3.64,1.1,0,28,1.0,504,Verb,29082
sliding,0,3.64,1.22,0,28,1.0,191,Verb,8058
snaps,0,3.64,1.5,0,25,1.0,144,Verb,20057
spiked,0,3.64,1.34,0,28,1.0,69,Verb,25362
swam,0,3.64,1.47,0,25,1.0,123,Verb,16849
bop,0,3.63,1.18,3,30,0.9,94,Verb,29432
cheering,0,3.63,1.64,0,27,1.0,690,Verb,24867
enlarged,0,3.63,1.16,0,30,1.0,54,Verb,11792
figure,0,3.63,1.11,0,27,1.0,6598,Verb,3275
planting,0,3.63,1.33,0,27,1.0,108,Verb,14685
speeding,0,3.63,1.18,1,28,0.96,254,Verb,21485
stepping,0,3.63,1.39,1,28,0.96,355,Verb,9085
winding,0,3.63,1.38,0,30,1.0,100,Verb,12788
bent,0,3.62,1.42,0,29,1.0,368,Verb,6260
gliding,0,3.62,1.36,1,27,0.96,31,Verb,20292
hacking,0,3.62,1.29,0,29,1.0,85,Verb,23707
intersect,0,3.62,1.01,0,29,1.0,16,Verb,29261
rotating,0,3.62,1.52,0,29,1.0,57,Verb,13618
slid,0,3.62,1.21,1,30,0.97,94,Verb,4934
spat,0,3.62,1.77,1,27,0.96,79,Verb,14690
stemmed,0,3.62,1.24,0,29,1.0,3,Verb,27674
stretch,0,3.62,1.37,0,29,1.0,748,Verb,7683
eaten,0,3.61,1.5,0,28,1.0,927,Verb,8828
groaning,0,3.61,1.31,0,28,1.0,188,Verb,24781
hurt,0,3.61,1.5,0,28,1.0,12564,Verb,3480
preaching,0,3.61,1.37,0,28,1.0,106,Verb,17979
shutting,0,3.61,1.37,2,25,0.92,220,Verb,17521
tremble,0,3.61,1.37,0,28,1.0,114,Verb,20627
wear,0,3.61,1.4,0,28,1.0,5576,Verb,4929
erased,0,3.6,1.38,0,30,1.0,199,Verb,23516
hiss,0,3.6,1.38,0,30,1.0,47,Verb,19074
laid,0,3.6,1.55,0,25,1.0,1527,Verb,4201
spotted,0,3.6,1.22,0,30,1.0,522,Verb,7282
sway,0,3.6,1.48,0,30,1.0,129,Verb,17812
swollen,0,3.6,1.16,0,30,1.0,165,Verb,13408
chopped,0,3.59,1.42,0,27,1.0,232,Verb,24881
coated,0,3.59,1.3,0,29,1.0,19,Verb,15026
dispose,0,3.59,1.37,0,27,1.0,160,Verb,27764
flinch,0,3.59,1.35,0,29,1.0,58,Verb,23224
leaning,0,3.59,1.45,0,27,1.0,217,Verb,6729
lined,0,3.59,1.43,0,29,1.0,330,Verb,7732
lure,0,3.59,1.4,0,29,1.0,217,Verb,17256
measure,0,3.59,1.18,0,29,1.0,537,Verb,5468
polished,0,3.59,1.12,0,29,1.0,102,Verb,12853
thrash,0,3.59,1.12,0,27,1.0,27,Verb,27042
unveiled,0,3.59,1.15,0,27,1.0,14,Verb,11521
vibrating,0,3.59,1.45,0,27,1.0,64,Verb,24987
wearing,0,3.59,1.37,0,27,1.0,4410,Verb,4147
smelling,0,3.58,1.3,0,26,1.0,253,Verb,19773
watching,0,3.58,1.12,0,31,1.0,5081,Verb,3666
betting,0,3.57,1.33,0,30,1.0,430,Verb,19244
burying,0,3.57,1.2,0,28,1.0,119,Verb,20491
counting,0,3.57,1.32,0,28,1.0,1095,Verb,10320
live,0,3.57,1.22,0,30,1.0,17574,Verb,2444
pointed,0,3.57,1.37,0,28,1.0,387,Verb,4197
threw,0,3.57,1.41,0,30,1.0,2082,Verb,4711
tread,0,3.57,1.4,1,29,0.97,116,Verb,29449
extract,0,3.56,1.48,0,27,1.0,150,Verb,14817
read,0,3.56,1.45,0,27,1.0,12302,Verb,3191
slicing,0,3.56,1.19,0,27,1.0,51,Verb,26514
drank,0,3.55,1.33,0,29,1.0,656,Verb,10749
fell,0,3.55,1.3,0,29,1.0,3723,Verb,3062
glistening,0,3.55,1.24,1,30,0.97,28,Verb,25203
rebuilt,0,3.55,1.21,0,31,1.0,73,Verb,7183
stuck,0,3.55,1.33,0,29,1.0,3399,Verb,5881
tying,0,3.55,1.43,1,30,0.97,158,Verb,15233
wrote,0,3.55,1.12,0,29,1.0,3629,Verb,2626
dried,0,3.54,1.36,0,26,1.0,258,Verb,9550
grazing,0,3.54,1.48,1,29,0.97,58,Verb,15400
mounting,0,3.54,1.04,1,29,0.97,58,Verb,15986
pay,0,3.54,1.41,0,24,1.0,12985,Verb,3477
rang,0,3.54,1.48,1,29,0.97,277,Verb,8369
swung,0,3.54,1.35,1,29,0.97,117,Verb,7671
fallen,0,3.53,1.43,0,30,1.0,863,Verb,5357
looking,0,3.53,1.46,0,30,1.0,22066,Verb,2559
rising,0,3.53,0.97,0,30,1.0,429,Verb,4803
bash,0,3.52,1.33,0,29,1.0,167,Verb,24234
blurred,0,3.52,1.24,0,29,1.0,37,Verb,18449
branded,0,3.52,1.27,0,29,1.0,79,Verb,11180
dangling,0,3.52,1.45,0,25,1.0,66,Verb,18737
entering,0,3.52,1.12,0,27,1.0,588,Verb,5738
filing,0,3.52,1.36,0,25,1.0,232,Verb,15242
grab,0,3.52,1.58,0,27,1.0,3614,Verb,6723
grew,0,3.52,1.24,0,29,1.0,1493,Verb,3473
hurled,0,3.52,1.15,0,29,1.0,31,Verb,24025
measuring,0,3.52,1.34,0,27,1.0,126,Verb,9854
pinned,0,3.52,1.4,2,29,0.93,231,Verb,11807
plucked,0,3.52,1.48,0,27,1.0,65,Verb,20780
praying,0,3.52,1.42,0,25,1.0,520,Verb,14488
slash,0,3.52,1.09,0,29,1.0,122,Verb,18296
smeared,0,3.52,1.42,0,27,1.0,58,Verb,25400
waving,0,3.52,1.4,0,27,1.0,266,Verb,12015
built,0,3.5,1.3,0,26,1.0,2099,Verb,2328
buzzing,0,3.5,1.36,0,30,1.0,221,Verb,20386
mirrored,0,3.5,1.43,0,30,1.0,23,Verb,22243
penetrate,0,3.5,1.35,0,28,1.0,146,Verb,19136
reaching,0,3.5,1.17,0,28,1.0,412,Verb,4285
rebuild,0,3.5,1.31,0,30,1.0,172,Verb,14591
roaring,0,3.5,1.33,0,26,1.0,156,Verb,17197
rounded,0,3.5,1.53,2,28,0.93,83,Verb,8352
stalk,0,3.5,1.6,0,28,1.0,86,Verb,23899
swinging,0,3.5,1.32,1,29,0.97,313,Verb,11820
topped,0,3.5,1.37,1,29,0.97,48,Verb,9370
traveling,0,3.5,1.31,0,30,1.0,724,Verb,7118
unlocked,0,3.5,1.35,0,28,1.0,194,Verb,14058
zip,0,3.5,1.45,1,29,0.97,389,Verb,14101
accelerate,0,3.48,1.37,0,27,1.0,65,Verb,23306
carried,0,3.48,1.22,0,27,1.0,1026,Verb,3344
chasing,0,3.48,1.48,0,27,1.0,933,Verb,11777
crouched,0,3.48,1.43,0,29,1.0,12,Verb,14275
cupped,0,3.48,1.47,0,23,1.0,5,Verb,13740
dipped,0,3.48,1.53,0,25,1.0,94,Verb,13537
keel,0,3.48,1.64,3,28,0.89,61,Verb,19602
locking,0,3.48,1.12,0,27,1.0,212,Verb,14889
posted,0,3.48,1.21,0,29,1.0,367,Verb,6866
recruit,0,3.48,1.37,1,28,0.96,188,Verb,13024
rob,0,3.48,1.31,1,28,0.96,1188,Verb,6487
rotting,0,3.48,1.34,0,27,1.0,166,Verb,22005
seeing,0,3.48,1.29,0,25,1.0,5591,Verb,3773
spare,0,3.48,1.33,0,29,1.0,1573,Verb,8622
work,0,3.48,1.5,0,27,1.0,40699,Verb,2147
working,0,3.48,1.24,0,29,1.0,12775,Verb,2551
fumble,0,3.47,1.28,0,30,1.0,40,Verb,19576
listen,0,3.47,1.38,0,30,1.0,27784,Verb,4952
covering,0,3.46,1.33,1,27,0.96,634,Verb,5266
duplicate,0,3.46,1.29,0,28,1.0,117,Verb,24473
expose,0,3.46,1.26,0,28,1.0,360,Verb,14451
facing,0,3.46,1.43,0,28,1.0,548,Verb,5307
flown,0,3.46,1.21,1,27,0.96,232,Verb,10583
glued,0,3.46,1.5,0,28,1.0,115,Verb,22805
inserted,0,3.46,1.53,2,28,0.93,59,Verb,12889
operating,0,3.46,1.43,0,28,1.0,582,Verb,4082
remains,0,3.46,1.45,0,28,1.0,890,Verb,3464
struck,0,3.46,1.37,0,28,1.0,826,Verb,4930
suck,0,3.46,1.3,0,26,1.0,1779,Verb,11891
sunk,0,3.46,1.5,0,28,1.0,237,Verb,10417
tearing,0,3.46,1.27,0,26,1.0,327,Verb,13311
blending,0,3.45,1.14,0,22,1.0,26,Verb,23293
blocked,0,3.45,1.21,0,29,1.0,346,Verb,8534
crossed,0,3.45,1.4,0,29,1.0,874,Verb,4625
embracing,0,3.45,1.21,0,29,1.0,41,Verb,23581
piled,0,3.45,1.55,1,30,0.97,76,Verb,17835
pinched,0,3.45,1.59,0,29,1.0,138,Verb,18521
rotate,0,3.45,1.33,0,29,1.0,98,Verb,24357
bubbling,0,3.44,1.61,0,32,1.0,56,Verb,25054
decorated,0,3.44,1.29,0,25,1.0,144,Verb,7429
hooked,0,3.44,1.28,0,27,1.0,669,Verb,13322
turn,0,3.44,1.42,0,25,1.0,15630,Verb,2735
bound,0,3.43,1.48,0,28,1.0,940,Verb,5391
communicate,0,3.43,1.48,0,28,1.0,434,Verb,10639
dumping,0,3.43,1.0,0,28,1.0,203,Verb,23642
killing,0,3.43,1.35,0,28,1.0,3965,Verb,4288
paired,0,3.43,1.43,0,28,1.0,33,Verb,12739
pitted,0,3.43,1.4,0,28,1.0,11,Verb,25895
tasted,0,3.43,1.38,0,23,1.0,293,Verb,12595
testing,0,3.43,1.43,1,29,0.97,771,Verb,5604
touching,0,3.43,1.5,0,30,1.0,888,Verb,7244
twisting,0,3.43,1.17,0,30,1.0,111,Verb,12814
catching,0,3.42,1.53,0,26,1.0,648,Verb,9105
communicating,0,3.42,1.31,0,31,1.0,121,Verb,20888
crossing,0,3.42,1.47,1,27,0.96,444,Verb,5153
fetch,0,3.42,1.36,0,31,1.0,559,Verb,18584
paving,0,3.42,1.36,0,26,1.0,22,Verb,28007
uncover,0,3.42,1.42,0,26,1.0,98,Verb,26944
clipped,0,3.41,1.12,0,27,1.0,113,Verb,20144
combine,0,3.41,1.32,0,29,1.0,113,Verb,11506
consume,0,3.41,1.27,0,29,1.0,105,Verb,16678
covered,0,3.41,1.18,0,29,1.0,1612,Verb,3139
dressed,0,3.41,1.32,0,29,1.0,2394,Verb,5102
fished,0,3.41,1.31,1,28,0.96,62,Verb,26281
rustling,0,3.41,1.27,1,30,0.97,102,Verb,29188
set,0,3.41,1.5,0,29,1.0,11805,Verb,2275
sighing,0,3.41,1.43,0,29,1.0,106,Verb,19381
stood,0,3.41,1.72,0,27,1.0,1315,Verb,2768
turns,0,3.41,1.24,0,29,1.0,2552,Verb,4332
bind,0,3.4,1.5,0,25,1.0,171,Verb,14187
decorate,0,3.4,1.35,0,30,1.0,118,Verb,29460
measured,0,3.4,1.33,0,30,1.0,144,Verb,7594
gathering,0,3.39,1.13,0,28,1.0,370,Verb,7215
scooped,0,3.39,1.26,0,28,1.0,45,Verb,20804
trembling,0,3.39,1.62,0,28,1.0,136,Verb,10226
uncovered,0,3.39,1.34,0,28,1.0,130,Verb,14486
banging,0,3.38,1.36,1,27,0.96,436,Verb,22255
embrace,0,3.38,1.63,0,26,1.0,386,Verb,9979
halt,0,3.38,1.37,0,29,1.0,575,Verb,9190
reverse,0,3.38,1.24,0,29,1.0,560,Verb,7901
sealed,0,3.38,1.32,0,29,1.0,497,Verb,10203
shut,0,3.38,1.66,0,29,1.0,13455,Verb,3844
sped,0,3.38,1.1,3,27,0.89,32,Verb,16887
spoke,0,3.38,1.72,0,29,1.0,1970,Verb,3764
trapping,0,3.38,1.52,0,29,1.0,36,Verb,22977
turned,0,3.38,1.44,0,26,1.0,5388,Verb,2357
closed,0,3.37,1.5,0,30,1.0,2758,Verb,2701
preach,0,3.37,1.4,0,30,1.0,122,Verb,25250
rocking,0,3.37,1.42,0,27,1.0,223,Verb,14934
rotated,0,3.37,1.33,0,30,1.0,19,Verb,20931
shear,0,3.37,1.36,2,29,0.93,21,Verb,18330
spun,0,3.37,1.3,0,30,1.0,86,Verb,7455
tumbled,0,3.37,1.24,0,27,1.0,12,Verb,18303
weaving,0,3.37,1.43,0,30,1.0,43,Verb,15360
whispering,0,3.37,1.42,0,27,1.0,413,Verb,13550
caressing,0,3.36,1.16,0,28,1.0,19,Verb,25296
expand,0,3.36,1.42,0,28,1.0,178,Verb,7818
flickering,0,3.36,1.42,0,28,1.0,29,Verb,20046
harden,0,3.36,1.29,2,24,0.92,28,Verb,28751
linked,0,3.36,1.57,0,28,1.0,219,Verb,5799
retired,0,3.36,1.39,0,28,1.0,615,Verb,3394
stung,0,3.36,1.31,0,28,1.0,78,Verb,19280
waking,0,3.36,1.19,0,28,1.0,447,Verb,12447
buy,0,3.35,1.23,0,26,1.0,9814,Verb,4965
posing,0,3.35,1.44,0,26,1.0,165,Verb,20540
sell,0,3.35,1.38,1,27,0.96,4705,Verb,5271
angled,0,3.34,1.14,0,29,1.0,12,Verb,18756
charging,0,3.34,1.2,0,29,1.0,320,Verb,13003
collect,0,3.34,1.32,0,29,1.0,1020,Verb,8145
doubled,0,3.34,1.45,0,29,1.0,182,Verb,11515
escape,0,3.34,1.17,0,29,1.0,2258,Verb,4019
sailed,0,3.34,1.26,1,30,0.97,186,Verb,7434
sealing,0,3.34,1.29,1,30,0.97,46,Verb,23038
splashed,0,3.34,1.47,0,29,1.0,32,Verb,22055
stepped,0,3.34,1.52,0,29,1.0,656,Verb,3706
warming,0,3.34,1.32,0,29,1.0,203,Verb,12959
absorbing,0,3.33,1.0,0,27,1.0,23,Verb,20998
attach,0,3.33,1.24,0,27,1.0,126,Verb,22476
blended,0,3.33,1.11,0,27,1.0,38,Verb,19803
bombed,0,3.33,1.45,0,30,1.0,197,Verb,18897
consuming,0,3.33,1.14,1,28,0.96,54,Verb,15077
pose,0,3.33,1.39,0,27,1.0,347,Verb,13382
replicate,0,3.33,1.43,0,24,1.0,37,Verb,28024
splitting,0,3.33,1.35,0,30,1.0,203,Verb,14541
tagged,0,3.33,1.39,1,28,0.96,96,Verb,26610
tighten,0,3.33,1.42,0,30,1.0,146,Verb,21245
toned,0,3.33,1.4,0,30,1.0,18,Verb,27604
clustered,0,3.32,1.22,0,28,1.0,4,Verb,25221
debating,0,3.32,1.49,0,28,1.0,83,Verb,20767
fill,0,3.32,1.25,0,25,1.0,2241,Verb,6039
heaving,0,3.32,1.31,0,28,1.0,31,Verb,23907
occupy,0,3.32,1.33,0,28,1.0,126,Verb,11494
plunging,0,3.32,1.22,0,28,1.0,23,Verb,29059
quote,0,3.32,1.42,0,28,1.0,488,Verb,14686
repair,0,3.32,1.49,0,28,1.0,450,Verb,7192
retrieve,0,3.32,1.39,1,29,0.97,210,Verb,12850
serving,0,3.32,1.39,0,28,1.0,596,Verb,3529
snapping,0,3.32,1.33,0,28,1.0,86,Verb,15790
tipping,0,3.32,1.46,0,25,1.0,82,Verb,25486
announce,0,3.31,1.37,0,29,1.0,498,Verb,14970
centered,0,3.31,1.58,0,29,1.0,49,Verb,8857
coupled,0,3.31,1.38,0,26,1.0,39,Verb,11211
dim,0,3.31,1.32,0,26,1.0,243,Verb,11737
hung,0,3.31,1.34,0,29,1.0,1436,Verb,5112
illustrate,0,3.31,1.49,0,29,1.0,40,Verb,19141
inspect,0,3.31,1.49,0,29,1.0,130,Verb,22459
produce,0,3.31,1.26,0,29,1.0,564,Verb,3965
scramble,0,3.31,1.29,0,26,1.0,123,Verb,25740
spending,0,3.31,1.42,0,29,1.0,1264,Verb,5938
sweeping,0,3.31,1.37,0,29,1.0,170,Verb,12720
transmit,0,3.31,1.39,0,29,1.0,146,Verb,19818
trapped,0,3.31,1.44,0,29,1.0,1030,Verb,7567
wakes,0,3.31,1.12,1,27,0.96,345,Verb,17507
bowed,0,3.3,1.3,0,27,1.0,41,Verb,11489
circling,0,3.3,1.51,1,28,0.96,157,Verb,18519
dividing,0,3.3,1.32,0,27,1.0,61,Verb,16023
lodged,0,3.3,1.3,1,28,0.96,100,Verb,20451
notice,0,3.3,1.56,0,30,1.0,3022,Verb,5060
squared,0,3.3,1.44,0,27,1.0,120,Verb,19942
sticking,0,3.3,1.2,1,28,0.96,741,Verb,13423
whipped,0,3.3,1.38,0,27,1.0,370,Verb,12428
broke,0,3.29,1.38,0,28,1.0,5355,Verb,3631
brushed,0,3.29,1.21,0,28,1.0,123,Verb,7765
flung,0,3.29,1.33,0,28,1.0,44,Verb,14016
strapped,0,3.29,1.36,0,28,1.0,164,Verb,18019
thrust,0,3.29,1.41,0,28,1.0,197,Verb,7400
weighing,0,3.29,1.56,0,28,1.0,116,Verb,15243
edit,0,3.28,1.1,0,29,1.0,77,Verb,10086
invade,0,3.28,1.25,0,29,1.0,156,Verb,18445
spoken,0,3.28,1.33,0,29,1.0,1012,Verb,5287
stealing,0,3.28,1.25,0,29,1.0,1265,Verb,11065
aim,0,3.27,1.23,0,30,1.0,758,Verb,6614
caught,0,3.27,1.28,0,26,1.0,4791,Verb,3236
cocked,0,3.27,1.43,1,27,0.96,42,Verb,13179
divided,0,3.27,1.08,1,27,0.96,227,Verb,4055
flirt,0,3.26,1.26,0,27,1.0,200,Verb,27978
follow,0,3.26,1.35,0,27,1.0,6283,Verb,3582
grasping,0,3.26,1.32,0,27,1.0,38,Verb,20854
handed,0,3.26,1.46,1,28,0.96,473,Verb,4375
outlined,0,3.26,1.32,0,27,1.0,40,Verb,14801
pinning,0,3.26,1.58,1,28,0.96,43,Verb,22866
scaling,0,3.26,1.38,1,28,0.96,10,Verb,25169
separates,0,3.26,1.38,1,28,0.96,78,Verb,18600
shaken,0,3.26,1.34,0,31,1.0,169,Verb,16697
shielded,0,3.26,1.32,0,27,1.0,26,Verb,25474
sobbing,0,3.26,1.53,0,27,1.0,262,Verb,20040
drying,0,3.25,1.4,0,28,1.0,85,Verb,17462
leaving,0,3.25,1.24,0,28,1.0,7211,Verb,2975
move,0,3.25,1.43,1,29,0.97,21325,Verb,2693
stopped,0,3.25,1.4,0,28,1.0,3844,Verb,3030
streaming,0,3.25,1.51,0,28,1.0,48,Verb,11058
loosen,0,3.24,1.57,0,29,1.0,282,Verb,29476
merge,0,3.24,1.27,0,25,1.0,71,Verb,13590
play,0,3.24,1.3,0,25,1.0,18081,Verb,2377
release,0,3.24,1.5,0,29,1.0,1851,Verb,2713
scraped,0,3.24,1.3,0,29,1.0,66,Verb,20378
waste,0,3.24,1.46,0,29,1.0,2716,Verb,5949
attached,0,3.23,1.14,0,30,1.0,623,Verb,4987
drained,0,3.23,1.3,0,30,1.0,111,Verb,11055
twisted,0,3.23,1.38,0,30,1.0,540,Verb,6389
voiced,0,3.23,1.45,0,30,1.0,18,Verb,6126
arrive,0,3.22,1.58,0,27,1.0,953,Verb,7180
born,0,3.22,1.22,0,27,1.0,4268,Verb,2141
chilled,0,3.22,1.42,0,27,1.0,71,Verb,23362
forged,0,3.22,1.42,0,27,1.0,216,Verb,16158
mimic,0,3.22,1.31,0,27,1.0,40,Verb,23150
stimulate,0,3.22,1.4,0,27,1.0,70,Verb,23216
beaten,0,3.21,1.11,0,29,1.0,611,Verb,7854
capture,0,3.21,1.68,0,29,1.0,540,Verb,5425
hide,0,3.21,1.4,0,29,1.0,3554,Verb,5342
mutter,0,3.21,1.4,1,30,0.97,22,Verb,23457
open,0,3.21,1.75,0,28,1.0,16341,Verb,2330
pray,0,3.21,1.5,0,29,1.0,1847,Verb,11839
salvage,0,3.21,1.4,0,29,1.0,210,Verb,18340
sank,0,3.21,1.45,1,29,0.97,110,Verb,7569
see,0,3.21,1.57,0,29,1.0,130393,Verb,2156
seeded,0,3.21,1.23,1,29,0.97,7,Verb,13916
swaying,0,3.21,1.5,0,29,1.0,45,Verb,21826
transporting,0,3.21,1.61,0,29,1.0,75,Verb,18276
twinkle,0,3.21,1.35,0,29,1.0,157,Verb,29038
widen,0,3.21,1.4,0,29,1.0,42,Verb,21255
grown,0,3.2,1.45,0,30,1.0,1275,Verb,4961
conceal,0,3.19,1.57,0,27,1.0,129,Verb,19819
fed,0,3.19,1.5,2,28,0.93,810,Verb,7349
install,0,3.19,1.26,0,32,1.0,138,Verb,16500
slept,0,3.19,1.27,0,27,1.0,1810,Verb,7771
stat,0,3.19,1.47,3,30,0.9,143,Verb,28093
stopping,0,3.19,1.44,0,27,1.0,1066,Verb,7458
turning,0,3.19,1.36,0,27,1.0,2061,Verb,3810
writhing,0,3.19,1.42,3,30,0.9,21,Verb,26185
bending,0,3.18,1.47,1,29,0.97,122,Verb,14457
descend,0,3.18,1.39,0,28,1.0,98,Verb,18855
hearing,0,3.18,1.42,0,28,1.0,2281,Verb,4994
intercept,0,3.18,1.28,0,28,1.0,215,Verb,19115
rounding,0,3.18,1.36,1,29,0.97,90,Verb,26939
spreading,0,3.18,1.42,0,28,1.0,344,Verb,9359
arise,0,3.17,1.26,0,30,1.0,151,Verb,13368
attend,0,3.17,1.2,0,29,1.0,715,Verb,5463
balancing,0,3.17,1.39,0,30,1.0,41,Verb,20120
discuss,0,3.17,1.51,0,29,1.0,2329,Verb,6848
flew,0,3.17,1.34,0,29,1.0,785,Verb,5520
gamble,0,3.17,1.68,0,30,1.0,456,Verb,18503
rescue,0,3.17,1.17,0,29,1.0,1296,Verb,5343
scored,0,3.17,1.2,0,29,1.0,293,Verb,3195
unearthed,0,3.17,1.39,0,29,1.0,26,Verb,27422
dying,0,3.16,1.43,0,25,1.0,3416,Verb,5996
copied,0,3.15,1.12,0,26,1.0,128,Verb,15826
dissolve,0,3.15,1.38,0,26,1.0,95,Verb,21969
donated,0,3.15,1.32,0,27,1.0,136,Verb,6955
extending,0,3.15,1.54,0,27,1.0,54,Verb,8402
go,0,3.15,1.38,0,27,1.0,193445,Verb,2175
noted,0,3.15,1.49,0,27,1.0,245,Verb,3264
submerged,0,3.15,1.23,0,27,1.0,43,Verb,13563
teach,0,3.15,1.17,0,27,1.0,3715,Verb,6570
woke,0,3.15,1.35,1,27,0.96,1344,Verb,8271
woven,0,3.15,1.43,0,26,1.0,32,Verb,17374
aged,0,3.14,1.36,0,29,1.0,183,Verb,4793
alarmed,0,3.14,1.19,0,29,1.0,151,Verb,19260
branched,0,3.14,1.36,2,31,0.94,7,Verb,21648
confined,0,3.14,1.22,0,29,1.0,151,Verb,12302
gasping,0,3.14,1.33,0,28,1.0,220,Verb,17054
leading,0,3.14,1.35,0,28,1.0,1064,Verb,2877
learning,0,3.14,1.62,0,29,1.0,1036,Verb,4083
loaded,0,3.14,1.51,0,29,1.0,948,Verb,8209
ordered,0,3.14,1.48,1,29,0.97,1885,Verb,3641
remove,0,3.14,1.48,0,28,1.0,1084,Verb,6366
shone,0,3.14,1.61,1,23,0.96,30,Verb,14707
smoothing,0,3.14,1.13,0,29,1.0,8,Verb,27045
watched,0,3.14,1.51,0,29,1.0,1353,Verb,3427
appear,0,3.13,1.41,0,30,1.0,1192,Verb,3711
revive,0,3.13,1.38,0,31,1.0,94,Verb,17995
banded,0,3.12,1.56,2,28,0.93,9,Verb,25264
combining,0,3.12,1.42,0,26,1.0,32,Verb,11566
deliver,0,3.12,1.42,0,25,1.0,1446,Verb,8116
download,0,3.12,1.33,0,25,1.0,168,Verb,8816
enter,0,3.12,1.21,0,26,1.0,1516,Verb,4607
surrounding,0,3.12,1.4,0,26,1.0,192,Verb,4193
absorb,0,3.11,1.26,0,28,1.0,101,Verb,16888
barred,0,3.11,1.25,0,27,1.0,64,Verb,15605
elevated,0,3.11,1.4,0,28,1.0,127,Verb,8319
handled,0,3.11,1.28,0,27,1.0,652,Verb,8971
hire,0,3.11,1.52,0,28,1.0,1302,Verb,10887
lie,0,3.11,1.42,0,27,1.0,6133,Verb,4682
starred,0,3.11,1.4,3,30,0.9,36,Verb,5652
